3445930	3446737	12
3456005	3456524	29
3457032	3457778	6
3457853	3457890	6
3458020	3461323	29
3458057	3458548	0
3461459	3462702	29
3462449	3462810	6
3462944	3465667	29
3464189	3464550	6
3465869	3466290	6
3466896	3470477	29
3467609	3467910	6
3468869	3469230	6
3470369	3470790	6
3471471	3475069	29
3471749	3472110	6
3473429	3473790	6
3473992	3474402	0
3474689	3475170	6
3476234	3479809	29
3476429	3476730	6
3477449	3477870	6
3479069	3479550	6
3480567	3480613	7
3480721	3480769	7
3480730	3480740	15
3480777	3484772	16
3480799	3481579	26
3480802	3480806	25
3480965	3481204	25
3481087	3484672	29
3481197	3481875	0
3481226	3481282	13
3481245	3484433	9
3481283	3481284	13
3481285	3481291	13
3481292	3481295	13
3481392	3481435	7
3481424	3481495	25
3481547	3481645	13
3481562	3481565	25
3481618	3482247	1
3481678	3481740	10
3481685	3484651	22
3481719	3481767	7
3481734	3481735	15
3481736	3481737	15
3481738	3481739	15
3481740	3481742	15
3481743	3481745	15
3481746	3481757	15
3481798	3481800	8
3481919	3483544	26
3482209	3482218	8
3482309	3482514	6
3482422	3482468	7
3482568	3482737	10
3482581	3482654	13
3482630	3482702	6
3482637	3483046	12
3482655	3482662	13
3482663	3482665	13
3482666	3482668	13
3482761	3484927	0
3482817	3482818	8
3482881	3482946	6
3483043	3483047	13
3483048	3483049	13
3483143	3483204	6
3483338	3483409	25
3483405	3483468	6
3483653	3484744	26
3483668	3483732	6
3483882	3483887	25
3484061	3484062	25
3484465	3484765	9
3484635	3484641	8
3484698	3484704	25
3484834	3484840	16
3485189	3485337	6
3485446	3485516	6
3485545	3489143	29
3485681	3485742	6
3485924	3485983	6
3486172	3486269	6
3486536	3486597	6
3486797	3486866	6
3487070	3487131	6
3488249	3488417	6
3488538	3488610	6
3488780	3488843	6
3489031	3489096	6
3489293	3489356	6
3489547	3489605	6
3489787	3489859	6
3490058	3490124	6
3490324	3490387	6
3490471	3494066	29
3490580	3490643	6
3490835	3490893	6
3491085	3491130	6
3492089	3492253	6
3492315	3492750	0
3492379	3492449	6
3492622	3492690	6
3492883	3492941	6
3493128	3493186	6
3493366	3493432	6
3493627	3493689	6
3493876	3493944	6
3494139	3494206	6
3494404	3494469	6
3494665	3494727	6
3494920	3494980	6
3495167	3495230	6
3495423	3495492	6
3495497	3499076	29
3495695	3495755	6
3495969	3496031	6
3496231	3496290	6
3496483	3496556	6
3496770	3496827	6
3497016	3497074	6
3497261	3497322	6
3497509	3497569	6
3497761	3497821	6
3498007	3498065	6
3498250	3498313	6
3498509	3498572	6
3498765	3498826	6
3499018	3499077	6
3499270	3499329	6
3499522	3499579	6
3499766	3499827	6
3500023	3500083	6
3500279	3500343	6
3500541	3500604	6
3500602	3504179	29
3500801	3500863	6
3501057	3501119	6
3501314	3501376	6
3501569	3501627	6
3501819	3501889	6
3502099	3502165	6
3502371	3502433	6
3502630	3502689	6
3502883	3502947	6
3503149	3503216	6
3503416	3503494	6
3503714	3503775	6
3503981	3504039	6
3504231	3504292	6
3504489	3504555	6
3504763	3504827	6
3505035	3505089	6
3505285	3505341	6
3505532	3505598	6
3505714	3509309	29
3505801	3505867	6
3506069	3506135	6
3506338	3506402	6
3506603	3506670	6
3506879	3506941	6
3507143	3507204	6
3507398	3507462	6
3507660	3507722	6
3507917	3507979	6
3508176	3508239	6
3508872	3509247	0
3509849	3510027	6
3510140	3510203	6
3510363	3510433	6
3510628	3510695	6
3510831	3514411	29
3510898	3510962	6
3511164	3511232	6
3511440	3511508	6
3511718	3511785	6
3511989	3512050	6
3513449	3513619	6
3513745	3513805	6
3513972	3514038	6
3514241	3514308	6
3514513	3514576	6
3514784	3514853	6
3515061	3515124	6
3515984	3519574	29
3516509	3516694	6
3516817	3516886	6
3517065	3517133	6
3517338	3517400	6
3517604	3517667	6
3517871	3517929	6
3518130	3518190	6
3518388	3518430	6
3519749	3519944	6
3520073	3520140	6
3520317	3520388	6
3520590	3520654	6
3520849	3520911	6
3521103	3521171	6
3521179	3524764	29
3521432	3537641	27
3521483	3523434	9
3521581	3522366	26
3521682	3521725	13
3521683	3521738	12
3521736	3521739	13
3521746	3521747	13
3521778	3536233	11
3521896	3522414	0
3522012	3522032	8
3522069	3522089	8
3522173	3522177	8
3522192	3522196	8
3522218	3522220	8
3522239	3522282	8
3522251	3522295	10
3522269	3522424	6
3522282	3522322	8
3522323	3522439	8
3522447	3522453	8
3522471	3522472	8
3522518	3523439	26
3522545	3522616	6
3522749	3522758	8
3522766	3522801	13
3522790	3522858	6
3522791	3523012	12
3522802	3522804	13
3522805	3522807	13
3522890	3524214	0
3523006	3523008	13
3523010	3523012	12
3523060	3523122	6
3523063	3523124	10
3523264	3523265	25
3523268	3523270	25
3523321	3523386	6
3523442	3523448	14
3523449	3537941	16
3523455	3523460	8
3523508	3523562	10
3523592	3536142	18
3523593	3523659	6
3523607	3523621	9
3523863	3523927	6
3524129	3524191	6
3524411	3524464	26
3524449	3524454	25
3525389	3525537	6
3525649	3525718	6
3525882	3525957	6
3526168	3526235	6
3526238	3529837	29
3526448	3526503	6
3526692	3526750	6
3526788	3526793	8
3526939	3527001	6
3527188	3527261	6
3527477	3527545	6
3527675	3527686	9
3527759	3527821	6
3528016	3528083	6
3528129	3528934	9
3528989	3529130	6
3529249	3529313	6
3529481	3529536	6
3529715	3529785	6
3529991	3530053	6
3530248	3530330	6
3530469	3530715	26
3530564	3530640	6
3530678	3530694	25
3530861	3530925	6
3530872	3531282	0
3531117	3531188	6
3531379	3531506	26
3531389	3531463	6
3531410	3531458	13
3531412	3531414	25
3531420	3534999	29
3531671	3531737	6
3531889	3531948	10
3531890	3531891	8
3531929	3531934	8
3531930	3531987	6
3531965	3532026	10
3532056	3532117	10
3532172	3532242	6
3532258	3532261	8
3532262	3532264	8
3532279	3532284	8
3532441	3532507	6
3532702	3532775	6
3532977	3533033	6
3533052	3533303	8
3533219	3533283	6
3533305	3533317	8
3533335	3533991	0
3533388	3533447	8
3533472	3533533	6
3533487	3533548	8
3533719	3533781	6
3533968	3534034	6
3534164	3534406	9
3534226	3534289	6
3534479	3534554	6
3534583	3535307	9
3534758	3534837	6
3535051	3535181	26
3535054	3535124	6
3535092	3535191	13
3535105	3535157	25
3535329	3535389	6
3535578	3535643	6
3535629	3535651	25
3535631	3535764	26
3535685	3535734	25
3535736	3535746	25
3535770	3536277	0
3535779	3535790	26
3535796	3535833	9
3535836	3535902	6
3536094	3536160	6
3536106	3536107	18
3536109	3536110	18
3536298	3539892	29
3536349	3536410	6
3536454	3536700	26
3536457	3536516	25
3536597	3536659	6
3536635	3536659	25
3536843	3536906	6
3537093	3537169	6
3537381	3537442	6
3537626	3537657	14
3537634	3537698	6
3537642	3537650	27
3537663	3537951	3
3537708	3544289	6
3537794	3537920	26
3537794	3537930	9
3537819	3537863	13
3537822	3537827	25
3537864	3537865	13
3537927	3538315	0
3541316	3544902	29
3542411	3571019	28
3546404	3550003	29
3547769	3548249	6
3549269	3549749	6
3550769	3551069	6
3551476	3552676	29
3551789	3552269	6
3552809	3554114	29
3553169	3553649	6
3553470	3553796	0
3554363	3557048	29
3554549	3555149	6
3556229	3556829	6
3557789	3558389	6
3558124	3561708	29
3559349	3559949	6
3560909	3561569	6
3562349	3562829	6
3562800	3566390	29
3563729	3564449	6
3565349	3565829	6
3566367	3569718	26
3566466	3566536	13
3566472	3566486	25
3566537	3566539	13
3566540	3566548	13
3566549	3566550	13
3566578	3566619	25
3566638	3567480	12
3566718	3568084	0
3567089	3567749	6
3567601	3570972	9
3567640	3571222	29
3567907	3567939	13
3567939	3567981	25
3567994	3568019	25
3568090	3569193	0
3568117	3568179	10
3568123	3568619	22
3568516	3568524	8
3568545	3568554	8
3568782	3568828	7
3569041	3569162	13
3569095	3569247	25
3569163	3569165	13
3569167	3569168	13
3569199	3569857	0
3569254	3569404	12
3569518	3569638	10
3569641	3569650	25
3569643	3569663	10
3569862	3573019	0
3570040	3570356	26
3570187	3570189	25
3570726	3570733	8
3570760	3570774	25
3570894	3570989	16
3570944	3570979	13
3570946	3570951	25
3570980	3570981	13
3570982	3570983	13
3572185	3575782	29
3577202	3578645	28
3577207	3580795	29
3580027	3580514	0
3582526	3586106	29
3585030	3585622	28
3587926	3589318	28
3587961	3591539	29
3591772	3593253	28
3593490	3597090	29
3594503	3594921	0
3595960	3597670	28
3598994	3602583	29
3599118	3612238	28
3604540	3608133	29
3606721	3608394	9
3606828	3609286	26
3606968	3621788	27
3607012	3607023	8
3607024	3619215	11
3607087	3607125	10
3607564	3607567	8
3607930	3607938	8
3607951	3607953	8
3608228	3608733	3
3608246	3609389	6
3608282	3608328	7
3608330	3608375	7
3608425	3609349	9
3608463	3608508	7
3608677	3608718	7
3608678	3608688	15
3608689	3608696	15
3608717	3608761	13
3608719	3608721	7
3608722	3608723	7
3608724	3608726	7
3608758	3609030	12
3608834	3611634	0
3608887	3608973	8
3608974	3608975	8
3608976	3608995	8
3609001	3609002	8
3609022	3609023	8
3609028	3609219	8
3609346	3621936	16
3609369	3609398	3
3609673	3609732	10
3609799	3613387	29
3609923	3610104	8
3610508	3618849	22
3610648	3611189	6
3610772	3610836	8
3611071	3611135	8
3611166	3611227	10
3611254	3611566	10
3611443	3611445	8
3611489	3611530	8
3611537	3616266	18
3611581	3611602	10
3611615	3612179	10
3611815	3611829	9
3611927	3611945	8
3612091	3612095	8
3612170	3612172	8
3612196	3612199	8
3612223	3612580	10
3612324	3612339	8
3612328	3612929	6
3612355	3612358	8
3612452	3612455	8
3612556	3612559	8
3612781	3612784	8
3612986	3612989	8
3613095	3613113	26
3613312	3613314	8
3613338	3613791	0
3613779	3613785	8
3613898	3613901	8
3613948	3614729	6
3614003	3614010	26
3614251	3617558	29
3614330	3614333	8
3614502	3614504	8
3614565	3614569	8
3614715	3614718	8
3614719	3616771	28
3614762	3614769	8
3614814	3614819	8
3614966	3614970	8
3615189	3615230	26
3615207	3615263	13
3615210	3615214	25
3615241	3615600	9
3615264	3615265	13
3615621	3616246	4
3616108	3616649	6
3617428	3617849	6
3617692	3618970	29
3617747	3617789	8
3617846	3617951	8
3617911	3618942	0
3617966	3618266	8
3618223	3619159	14
3618232	3618830	9
3618688	3619229	6
3618743	3621415	28
3618870	3619063	26
3618895	3618914	25
3618943	3619024	25
3619137	3619155	9
3619213	3622385	29
3619959	3620613	0
3620035	3620247	26
3620068	3620609	6
3620071	3620080	25
3620081	3620163	25
3620164	3620192	25
3620574	3621898	14
3620581	3621821	9
3621079	3621598	26
3621508	3622049	6
3621800	3621808	27
3621836	3621908	26
3621883	3621922	9
3621937	3621964	3
3622008	3622055	7
3622011	3622019	15
3622062	3622108	7
3622647	3626156	28
3623320	3654625	6
3623524	3627101	29
3628246	3631842	29
3628600	3628947	0
3633297	3636887	29
3638670	3642243	29
3644125	3647706	29
3646965	3647308	0
3649614	3653197	29
3653304	3656808	9
3653320	3657229	26
3653338	3653375	25
3653464	3653507	25
3653650	3653731	13
3653724	3654302	12
3653732	3653738	13
3653791	3656652	0
3654302	3654303	13
3654312	3654313	13
3654314	3654315	13
3654316	3654328	13
3654871	3654917	7
3655042	3657670	16
3655058	3658630	29
3655182	3655254	13
3655197	3655366	25
3655256	3655257	13
3655394	3655443	25
3655454	3655487	13
3655508	3655632	10
3655631	3655964	22
3655637	3655668	10
3655780	3655839	10
3656040	3656048	8
3656214	3656404	12
3656329	3656418	7
3656658	3659156	0
3656933	3657623	9
3657366	3657374	8
3657395	3657407	25
3657527	3657566	13
3657533	3657535	25
3657567	3657568	13
3657569	3657570	13
3657571	3657572	13
3657573	3657574	13
3657652	3657653	3
3657673	3657692	9
3660171	3663760	29
3665636	3669223	29
3665867	3666364	0
3671279	3674865	29
3676842	3680418	29
3680262	3680680	0
3682417	3685999	29
3688041	3691642	29
3693197	3708466	27
3693229	3693730	9
3693340	3718294	11
3693537	3697133	29
3693551	3693567	26
3693627	3693687	10
3693733	3718318	16
3693907	3695101	26
3693988	3694042	13
3694043	3694046	13
3694047	3694049	13
3694290	3694766	12
3694373	3697192	0
3694992	3695047	9
3695126	3706928	30
3695264	3695318	10
3696228	3696277	3
3696245	3740848	6
3697871	3697874	8
3698844	3700255	4
3698933	3702506	29
3699259	3699269	8
3699322	3700246	9
3699800	3700449	3
3699928	3699974	7
3700030	3700075	7
3700168	3700237	26
3700211	3700259	13
3700214	3700219	25
3700260	3700264	13
3700265	3700272	13
3700273	3700275	13
3700278	3700279	13
3700396	3700445	7
3700409	3700427	15
3701054	3701562	0
3703235	3703258	14
3703239	3703253	4
3703346	3703437	10
3703529	3703557	26
3704240	3707819	29
3706267	3706327	10
3706708	3706964	22
3706890	3706891	18
3707001	3707063	10
3707012	3707063	26
3707046	3707090	13
3707049	3707053	25
3708376	3708393	8
3708832	3708879	3
3708898	3708982	26
3708956	3709005	13
3708962	3708967	25
3709213	3711418	29
3709795	3710229	0
3710806	3710828	10
3710927	3710958	10
3711553	3712752	29
3711963	3712047	26
3712009	3712057	13
3713027	3715809	29
3717029	3720612	29
3717880	3717882	8
3717926	3717983	9
3717992	3718201	26
3718009	3718094	25
3718138	3718179	13
3718180	3718190	13
3718191	3718193	13
3718194	3718195	13
3718220	3718261	25
3718227	3718289	26
3718292	3718708	0
3718322	3718375	3
3721864	3725463	29
3721939	3722918	28
3723906	3726259	28
3727224	3730806	29
3727631	3732877	28
3732748	3736328	29
3733211	3745849	28
3735366	3735726	0
3738217	3741789	29
3741267	3744628	6
3743594	3747192	29
3744361	3744406	7
3744927	3747808	6
3748120	3761977	28
3748287	3750988	6
3749003	3752594	29
3750211	3750256	7
3750309	3750325	16
3750331	3750421	13
3750346	3750388	25
3750408	3750436	25
3750508	3750524	25
3750631	3750690	10
3750632	3751135	0
3750659	3750746	25
3750839	3750843	8
3750894	3750982	10
3750995	3751004	8
3751287	3753088	6
3751672	3751716	8
3752556	3752561	8
3752699	3752757	8
3752824	3753353	8
3752960	3754166	0
3753415	3753659	9
3753567	3755548	6
3753674	3753688	9
3754164	3757756	29
3756027	3757948	6
3756190	3756200	8
3756217	3756236	16
3756507	3756521	8
3756528	3756583	9
3756603	3756615	8
3757391	3757402	8
3757425	3757430	8
3757478	3757561	8
3757557	3758072	0
3757881	3757883	8
3757968	3757970	8
3758399	3758401	8
3758419	3758420	8
3758427	3760288	6
3758454	3758456	8
3758584	3758585	8
3758695	3758697	8
3758801	3758804	8
3758877	3758880	8
3759019	3759025	8
3759046	3759052	8
3759160	3762737	29
3759305	3759332	8
3759356	3759364	8
3759360	3759401	13
3759363	3759365	25
3759403	3759406	8
3759788	3759790	8
3759903	3759907	8
3760592	3760595	8
3760770	3760772	8
3760784	3760787	8
3760827	3762568	6
3760860	3761236	0
3760901	3760915	8
3762718	3762740	8
3762755	3762762	8
3762787	3762793	8
3762884	3763081	8
3763047	3764368	6
3763082	3763092	20
3763105	3763844	0
3763139	3763150	8
3763223	3763346	8
3763590	3764678	32
3763598	3775546	28
3764047	3767628	29
3764637	3764723	13
3764649	3764655	25
3764724	3764725	13
3764847	3766108	6
3766527	3768208	6
3768627	3770008	6
3769204	3772791	29
3770427	3772348	6
3770631	3770707	13
3770643	3770658	25
3770695	3770704	8
3770757	3771104	0
3771193	3771273	13
3771274	3771275	13
3771276	3771277	13
3772707	3774028	6
3774310	3777892	29
3774387	3775528	6
3776007	3777268	6
3776587	3776589	8
3777687	3778648	6
3778486	3782893	32
3778493	3784830	28
3778542	3780264	26
3778594	3779557	12
3778597	3782374	4
3778683	3782816	0
3779067	3780027	6
3779118	3793863	22
3779388	3782965	29
3779665	3786313	9
3780267	3780807	6
3780277	3801155	27
3780290	3780579	26
3780582	3801210	16
3780665	3780675	30
3780681	3793381	30
3781167	3782187	6
3782667	3783927	6
3782821	3782944	0
3782949	3784477	0
3783419	3783427	8
3783499	3793890	11
3783704	3783708	8
3783943	3783947	8
3784051	3784054	8
3784103	3785550	29
3784355	3784362	8
3784398	3784411	10
3784415	3784842	10
3784467	3785487	6
3784845	3785019	10
3785104	3785138	8
3785242	3785247	8
3785285	3785287	8
3785313	3785580	10
3785365	3785411	8
3785661	3785665	8
3785679	3786886	29
3785889	3785891	8
3785963	3785965	8
3785967	3787287	6
3786130	3789982	0
3786321	3787554	26
3786365	3786415	13
3786413	3787214	12
3786531	3786614	8
3787130	3789972	29
3787283	3790736	32
3787290	3790753	28
3787562	3787591	9
3787752	3787908	3
3787914	3787926	9
3787929	3788608	9
3788625	3791942	4
3788654	3789927	9
3789056	3789802	26
3789068	3789074	25
3789085	3789089	25
3789113	3789118	25
3789629	3789634	25
3789987	3791648	0
3791104	3794698	29
3791901	3791962	10
3792688	3797158	32
3792698	3797652	28
3793191	3793200	8
3793245	3793250	8
3793268	3793273	4
3793376	3793755	8
3793571	3794714	0
3793858	3793944	9
3793885	3800885	1
3793931	3794028	4
3794003	3801195	14
3795764	3799351	29
3800683	3801135	4
3800687	3804274	29
3800776	3800889	22
3800948	3801098	26
3800969	3800999	13
3800985	3801054	25
3801000	3801001	13
3801002	3801003	13
3801004	3801005	13
3801007	3801008	13
3801009	3801010	13
3801013	3801014	13
3801023	3801604	0
3801206	3801223	3
3801272	3802448	6
3802513	3802760	6
3802830	3803066	6
3803139	3803376	6
3803448	3803692	6
3803762	3804048	6
3804123	3804380	6
3804456	3804774	6
3804856	3805119	6
3805196	3805472	6
3805552	3805790	6
3805661	3809254	29
3805865	3806185	6
3806268	3806501	6
3806576	3806823	6
3806897	3807192	6
3807267	3807546	6
3807621	3807884	6
3807963	3808235	6
3808273	3810074	32
3808281	3810079	28
3808310	3808566	6
3808639	3808958	6
3809035	3809313	6
3809390	3809676	6
3809755	3810083	6
3810162	3810433	6
3810510	3810789	6
3810866	3811187	6
3810884	3814476	29
3811248	3811589	0
3811269	3811596	6
3811676	3811860	6
3811931	3812126	6
3811939	3816296	32
3811946	3816300	28
3812198	3812502	6
3812579	3812794	6
3812864	3813080	6
3813150	3813394	6
3813466	3813744	6
3813819	3814061	6
3814134	3814469	6
3814547	3814784	6
3814857	3815164	6
3815241	3815507	6
3815583	3815841	6
3815918	3816167	6
3816242	3816496	6
3816273	3819849	29
3816570	3816759	6
3816829	3817091	6
3817167	3817408	6
3817483	3817725	6
3817800	3818072	6
3818007	3825526	32
3818014	3832256	28
3818150	3818439	6
3818520	3818747	6
3818819	3819086	6
3819165	3819430	6
3819506	3819831	6
3819912	3820206	6
3820288	3820520	6
3820595	3820843	6
3820918	3821136	6
3821209	3821518	6
3821600	3821851	6
3821784	3825370	29
3821929	3822241	6
3822322	3822608	6
3822689	3823011	6
3823095	3823353	6
3823431	3823693	6
3823772	3824038	6
3824116	3824369	6
3824444	3824644	6
3824717	3824968	6
3825044	3825342	6
3825423	3825746	6
3825825	3826109	6
3826185	3826563	6
3826646	3826936	6
3827012	3827267	6
3827268	3830862	29
3827337	3827649	6
3827724	3828032	6
3828109	3828455	6
3828536	3828791	6
3828864	3829185	6
3829262	3829536	6
3829611	3829902	6
3829977	3830272	6
3830265	3830622	0
3830350	3830648	6
3830727	3831001	6
3831079	3831444	6
3831532	3831783	6
3831865	3832133	6
3832214	3832379	6
3832451	3832662	6
3832587	3836173	29
3832738	3832755	6
3834070	3834190	13
3834088	3834153	25
3834158	3834161	25
3834189	3834213	25
3834245	3841728	32
3834255	3841744	28
3834315	3834378	10
3835063	3835147	7
3835102	3835107	15
3835191	3835584	0
3835424	3835437	25
3835493	3835495	25
3835538	3835592	25
3835613	3836081	9
3836219	3836309	10
3837266	3840855	29
3838091	3838102	8
3838177	3838223	7
3838651	3838665	15
3838652	3838699	7
3840094	3840432	0
3841628	3845207	29
3843967	3843970	8
3844103	3845191	12
3844104	3844116	13
3844117	3844119	13
3844120	3844121	13
3844123	3844135	13
3844233	3847035	0
3845274	3845335	13
3845365	3846783	9
3846407	3846474	8
3846507	3846908	10
3846706	3850279	29
3846846	3846879	13
3846866	3846992	26
3846880	3846888	13
3846889	3846890	13
3846891	3846892	13
3846933	3847430	10
3846970	3847098	25
3847040	3850218	0
3847146	3847616	12
3847573	3847633	10
3847659	3847692	10
3847711	3847750	10
3848889	3848949	10
3849132	3849133	8
3849599	3849634	8
3849640	3849673	8
3850019	3850065	13
3850024	3850026	25
3850066	3850069	13
3850070	3850071	13
3850168	3851922	32
3850173	3851937	28
3850223	3853109	0
3850541	3850619	13
3850620	3850621	13
3850700	3851536	9
3851586	3855170	29
3851935	3851936	8
3856684	3860273	29
3859414	3861003	32
3859424	3861008	28
3859928	3860376	0
3861991	3864655	29
3864555	3864756	9
3864579	3869548	32
3864586	3883866	28
3864714	3864791	13
3864725	3864729	25
3864788	3866031	29
3864954	3865032	9
3865106	3865109	8
3865247	3865346	10
3865863	3878059	23
3866275	3869056	29
3866553	3878070	11
3866733	3887929	16
3866755	3867946	6
3866812	3866858	7
3867050	3867062	15
3867050	3867098	7
3867199	3867474	8
3867303	3868163	0
3867899	3867915	9
3867949	3868032	26
3867999	3868044	13
3868008	3868267	6
3868058	3868065	9
3868335	3868747	6
3868829	3869219	6
3869303	3869670	6
3869751	3870101	6
3870093	3870194	9
3870099	3870179	26
3870144	3870224	13
3870151	3870155	25
3870159	3870208	10
3870178	3870480	6
3870225	3870275	8
3870340	3873927	29
3870554	3870856	6
3870928	3871268	6
3871217	3877948	22
3871336	3871759	0
3871343	3871774	6
3871783	3871785	8
3871854	3872223	6
3871867	3871920	8
3871997	3872000	8
3872305	3872612	6
3872529	3872543	8
3872688	3873012	6
3872906	3872924	8
3873089	3873313	6
3873103	3873105	8
3873382	3873796	6
3873879	3874211	6
3873986	3873994	8
3874005	3874022	8
3874054	3874466	0
3874210	3874222	8
3874289	3874530	6
3874594	3874602	9
3874604	3874938	6
3874969	3878550	29
3875016	3875324	6
3875400	3875727	6
3875804	3876146	6
3876024	3876241	8
3876228	3876697	6
3876282	3876829	0
3876298	3876303	8
3876336	3876390	26
3876341	3876348	8
3876348	3876383	13
3876366	3876369	25
3876785	3877072	6
3877153	3877406	6
3877484	3877690	6
3877760	3878169	6
3877855	3877867	8
3877871	3877873	8
3877886	3877888	8
3877934	3877944	8
3877964	3887500	1
3877976	3878417	9
3877979	3878429	4
3878078	3878147	26
3878106	3878175	13
3878176	3878177	13
3878257	3878404	6
3878469	3878833	6
3878916	3879154	6
3879232	3879533	6
3879610	3879948	6
3879614	3883201	29
3880031	3880107	6
3880226	3880793	6
3880946	3881247	6
3881486	3882071	6
3882866	3883648	6
3883476	3883630	4
3883488	3883590	26
3883519	3883595	13
3883539	3883567	25
3883597	3883598	13
3883641	3883984	0
3883712	3884006	6
3884081	3884255	6
3884329	3884596	6
3884397	3887971	29
3884675	3884847	6
3884941	3887809	4
3885746	3886525	6
3886586	3886790	6
3886861	3887075	6
3887149	3887247	6
3887496	3887591	27
3887618	3887792	26
3887649	3887677	13
3887656	3887726	25
3887801	3887903	14
3887859	3887938	3
3887972	3888018	7
3887973	3887975	15
3888146	3888995	6
3889067	3889314	6
3889082	3892653	29
3889394	3889617	6
3890606	3891427	6
3891499	3891721	6
3891798	3892083	6
3891994	3892307	0
3892170	3892227	6
3893186	3893944	6
3893863	3897455	29
3894008	3894315	6
3894398	3894616	6
3895706	3896422	6
3896480	3896720	6
3896797	3897046	6
3897126	3897147	6
3898166	3898929	6
3898996	3899258	6
3899014	3902587	29
3899338	3899487	6
3900566	3901354	6
3901414	3901658	6
3901734	3901938	6
3902015	3902202	6
3903266	3904011	6
3904069	3904311	6
3904376	3907960	29
3904386	3904627	6
3904709	3904826	6
3905966	3906731	6
3906793	3907132	6
3907213	3907458	6
3907536	3907706	6
3908786	3909596	6
3909661	3909921	6
3909869	3913451	29
3909995	3910209	6
3910284	3910466	6
3911606	3912432	6
3912496	3912704	6
3912774	3912952	6
3913016	3913233	6
3913304	3913577	6
3914726	3915522	6
3915247	3915332	13
3915252	3918825	29
3915333	3915334	13
3915335	3915431	13
3915432	3915433	13
3915492	3915580	13
3915582	3915864	6
3915635	3915720	13
3915662	3915731	25
3915679	3917617	26
3915701	3916335	0
3915722	3915723	13
3915824	3916029	25
3915940	3916289	6
3916054	3917632	9
3916386	3916466	6
3916697	3916777	10
3917426	3918297	6
3917774	3917818	8
3918050	3918069	13
3918057	3918082	25
3918070	3918084	13
3918082	3918177	25
3918085	3918086	13
3918147	3918203	26
3918211	3918771	0
3918372	3918384	8
3918457	3918515	10
3919819	3919841	9
3920337	3923925	29
3921460	3924503	21
3921780	3922205	0
3924498	3924601	13
3924602	3924603	13
3924867	3924976	13
3924877	3924901	25
3925539	3929115	29
3927257	3930098	31
3927343	3930044	21
3927385	3927841	0
3927400	3927417	8
3928445	3928473	8
3929727	3929738	8
3930179	3930195	8
3930213	3930215	8
3930274	3930356	13
3930282	3930287	25
3930475	3930490	25
3930696	3930700	8
3930725	3934301	29
3930752	3930754	10
3930757	3930818	10
3930809	3931165	0
3930823	3930871	10
3931850	3932848	31
3932952	3936905	31
3933956	3934001	10
3934605	3934613	8
3934632	3934642	8
3934644	3934669	8
3934672	3934673	8
3934864	3935418	8
3935074	3935964	0
3935419	3935444	8
3936018	3939590	29
3939481	3939518	13
3939490	3939494	25
3939519	3939522	13
3939523	3939524	13
3939527	3939528	13
3940671	3940744	13
3940746	3940747	13
3941141	3944723	29
3943924	3943927	8
3944006	3944394	0
3944164	3944238	25
3944190	3944376	26
3945077	3945084	8
3945644	3945686	13
3945687	3945688	13
3946134	3949737	29
3951283	3954865	29
3952307	3952310	8
3953848	3961427	11
3953865	3977924	27
3953917	3953926	14
3953982	3954051	10
3955921	3961371	26
3955944	3961396	9
3955958	3956034	13
3955972	3955978	25
3956084	3956425	0
3956397	3959968	29
3956762	3956812	13
3956762	3957013	12
3956813	3956815	13
3956931	3959503	0
3957009	3957014	13
